filename,emotion
dataset\Actor_08\03-01-06-01-02-02-08.wav,fearful
dataset\Actor_08\03-01-06-02-01-01-08.wav,fearful
dataset\Actor_08\03-01-06-02-01-02-08.wav,fearful
dataset\Actor_08\03-01-06-02-02-01-08.wav,fearful
dataset\Actor_08\03-01-06-02-02-02-08.wav,fearful
dataset\Actor_08\03-01-07-01-01-01-08.wav,disgust
dataset\Actor_08\03-01-07-01-01-02-08.wav,disgust
dataset\Actor_08\03-01-07-01-02-01-08.wav,disgust
dataset\Actor_08\03-01-07-01-02-02-08.wav,disgust
dataset\Actor_08\03-01-07-02-01-01-08.wav,disgust
dataset\Actor_08\03-01-07-02-01-02-08.wav,disgust
dataset\Actor_08\03-01-07-02-02-01-08.wav,disgust
dataset\Actor_08\03-01-07-02-02-02-08.wav,disgust
dataset\Actor_08\03-01-08-01-01-01-08.wav,surprised
dataset\Actor_08\03-01-08-01-01-02-08.wav,surprised
dataset\Actor_08\03-01-08-01-02-01-08.wav,surprised
dataset\Actor_08\03-01-08-01-02-02-08.wav,surprised
dataset\Actor_08\03-01-08-02-01-01-08.wav,surprised
dataset\Actor_08\03-01-08-02-01-02-08.wav,surprised
dataset\Actor_08\03-01-08-02-02-01-08.wav,surprised
dataset\Actor_08\03-01-08-02-02-02-08.wav,surprised
dataset\Actor_09\03-01-01-01-01-01-09.wav,neutral
dataset\Actor_09\03-01-01-01-01-02-09.wav,neutral
dataset\Actor_09\03-01-01-01-02-01-09.wav,neutral
dataset\Actor_09\03-01-01-01-02-02-09.wav,neutral
dataset\Actor_09\03-01-02-01-01-01-09.wav,calm
dataset\Actor_09\03-01-02-01-01-02-09.wav,calm
dataset\Actor_09\03-01-02-01-02-01-09.wav,calm
dataset\Actor_09\03-01-02-01-02-02-09.wav,calm
dataset\Actor_09\03-01-02-02-01-01-09.wav,calm
dataset\Actor_09\03-01-02-02-01-02-09.wav,calm
dataset\Actor_09\03-01-02-02-02-01-09.wav,calm
dataset\Actor_09\03-01-02-02-02-02-09.wav,calm
dataset\Actor_09\03-01-03-01-01-01-09.wav,happy
dataset\Actor_09\03-01-03-01-01-02-09.wav,happy
dataset\Actor_09\03-01-03-01-02-01-09.wav,happy
dataset\Actor_09\03-01-03-01-02-02-09.wav,happy
dataset\Actor_09\03-01-03-02-01-01-09.wav,happy
dataset\Actor_09\03-01-03-02-01-02-09.wav,happy
dataset\Actor_09\03-01-03-02-02-01-09.wav,happy
dataset\Actor_09\03-01-03-02-02-02-09.wav,happy
dataset\Actor_09\03-01-04-01-01-01-09.wav,sad
dataset\Actor_09\03-01-04-01-01-02-09.wav,sad
dataset\Actor_09\03-01-04-01-02-01-09.wav,sad
dataset\Actor_09\03-01-04-01-02-02-09.wav,sad
dataset\Actor_09\03-01-04-02-01-01-09.wav,sad
dataset\Actor_09\03-01-04-02-01-02-09.wav,sad
dataset\Actor_09\03-01-04-02-02-01-09.wav,sad
dataset\Actor_09\03-01-04-02-02-02-09.wav,sad
dataset\Actor_09\03-01-05-01-01-01-09.wav,angry
dataset\Actor_09\03-01-05-01-01-02-09.wav,angry
dataset\Actor_09\03-01-05-01-02-01-09.wav,angry
dataset\Actor_09\03-01-05-01-02-02-09.wav,angry
dataset\Actor_09\03-01-05-02-01-01-09.wav,angry
dataset\Actor_09\03-01-05-02-01-02-09.wav,angry
dataset\Actor_09\03-01-05-02-02-01-09.wav,angry
dataset\Actor_09\03-01-05-02-02-02-09.wav,angry
dataset\Actor_09\03-01-06-01-01-01-09.wav,fearful
dataset\Actor_09\03-01-06-01-01-02-09.wav,fearful
dataset\Actor_09\03-01-06-01-02-01-09.wav,fearful
dataset\Actor_09\03-01-06-01-02-02-09.wav,fearful
dataset\Actor_09\03-01-06-02-01-01-09.wav,fearful
dataset\Actor_09\03-01-06-02-01-02-09.wav,fearful
dataset\Actor_09\03-01-06-02-02-01-09.wav,fearful
dataset\Actor_09\03-01-06-02-02-02-09.wav,fearful
dataset\Actor_09\03-01-07-01-01-01-09.wav,disgust
dataset\Actor_09\03-01-07-01-01-02-09.wav,disgust
dataset\Actor_09\03-01-07-01-02-01-09.wav,disgust
dataset\Actor_09\03-01-07-01-02-02-09.wav,disgust
dataset\Actor_09\03-01-07-02-01-01-09.wav,disgust
dataset\Actor_09\03-01-07-02-01-02-09.wav,disgust
dataset\Actor_09\03-01-07-02-02-01-09.wav,disgust
dataset\Actor_09\03-01-07-02-02-02-09.wav,disgust
dataset\Actor_09\03-01-08-01-01-01-09.wav,surprised
dataset\Actor_09\03-01-08-01-01-02-09.wav,surprised
dataset\Actor_09\03-01-08-01-02-01-09.wav,surprised
dataset\Actor_09\03-01-08-01-02-02-09.wav,surprised
dataset\Actor_09\03-01-08-02-01-01-09.wav,surprised
dataset\Actor_09\03-01-08-02-01-02-09.wav,surprised
dataset\Actor_09\03-01-08-02-02-01-09.wav,surprised
dataset\Actor_09\03-01-08-02-02-02-09.wav,surprised
dataset\Actor_10\03-01-01-01-01-01-10.wav,neutral
dataset\Actor_10\03-01-01-01-01-02-10.wav,neutral
dataset\Actor_10\03-01-01-01-02-01-10.wav,neutral
dataset\Actor_10\03-01-01-01-02-02-10.wav,neutral
dataset\Actor_10\03-01-02-01-01-01-10.wav,calm
dataset\Actor_10\03-01-02-01-01-02-10.wav,calm
dataset\Actor_10\03-01-02-01-02-01-10.wav,calm
dataset\Actor_10\03-01-02-01-02-02-10.wav,calm
dataset\Actor_10\03-01-02-02-01-01-10.wav,calm
dataset\Actor_10\03-01-02-02-01-02-10.wav,calm
dataset\Actor_10\03-01-02-02-02-01-10.wav,calm
dataset\Actor_10\03-01-02-02-02-02-10.wav,calm
dataset\Actor_10\03-01-03-01-01-01-10.wav,happy
dataset\Actor_10\03-01-03-01-01-02-10.wav,happy
dataset\Actor_10\03-01-03-01-02-01-10.wav,happy
dataset\Actor_10\03-01-03-01-02-02-10.wav,happy
dataset\Actor_10\03-01-03-02-01-01-10.wav,happy
dataset\Actor_10\03-01-03-02-01-02-10.wav,happy
dataset\Actor_10\03-01-03-02-02-01-10.wav,happy
dataset\Actor_10\03-01-03-02-02-02-10.wav,happy
dataset\Actor_10\03-01-04-01-01-01-10.wav,sad
dataset\Actor_10\03-01-04-01-01-02-10.wav,sad
dataset\Actor_10\03-01-04-01-02-01-10.wav,sad
dataset\Actor_10\03-01-04-01-02-02-10.wav,sad
dataset\Actor_10\03-01-04-02-01-01-10.wav,sad
dataset\Actor_10\03-01-04-02-01-02-10.wav,sad
dataset\Actor_10\03-01-04-02-02-01-10.wav,sad
dataset\Actor_10\03-01-04-02-02-02-10.wav,sad
dataset\Actor_10\03-01-05-01-01-01-10.wav,angry
dataset\Actor_10\03-01-05-01-01-02-10.wav,angry
dataset\Actor_10\03-01-05-01-02-01-10.wav,angry
dataset\Actor_10\03-01-05-01-02-02-10.wav,angry
dataset\Actor_10\03-01-05-02-01-01-10.wav,angry
dataset\Actor_10\03-01-05-02-01-02-10.wav,angry
dataset\Actor_10\03-01-05-02-02-01-10.wav,angry
dataset\Actor_10\03-01-05-02-02-02-10.wav,angry
dataset\Actor_10\03-01-06-01-01-01-10.wav,fearful
dataset\Actor_10\03-01-06-01-01-02-10.wav,fearful
dataset\Actor_10\03-01-06-01-02-01-10.wav,fearful
dataset\Actor_10\03-01-06-01-02-02-10.wav,fearful
dataset\Actor_10\03-01-06-02-01-01-10.wav,fearful
dataset\Actor_10\03-01-06-02-01-02-10.wav,fearful
dataset\Actor_10\03-01-06-02-02-01-10.wav,fearful
dataset\Actor_10\03-01-06-02-02-02-10.wav,fearful
dataset\Actor_10\03-01-07-01-01-01-10.wav,disgust
dataset\Actor_10\03-01-07-01-01-02-10.wav,disgust
dataset\Actor_10\03-01-07-01-02-01-10.wav,disgust
dataset\Actor_10\03-01-07-01-02-02-10.wav,disgust
dataset\Actor_10\03-01-07-02-01-01-10.wav,disgust
dataset\Actor_10\03-01-07-02-01-02-10.wav,disgust
dataset\Actor_10\03-01-07-02-02-01-10.wav,disgust
dataset\Actor_10\03-01-07-02-02-02-10.wav,disgust
dataset\Actor_10\03-01-08-01-01-01-10.wav,surprised
dataset\Actor_10\03-01-08-01-01-02-10.wav,surprised
dataset\Actor_10\03-01-08-01-02-01-10.wav,surprised
dataset\Actor_10\03-01-08-01-02-02-10.wav,surprised
dataset\Actor_10\03-01-08-02-01-01-10.wav,surprised
dataset\Actor_10\03-01-08-02-01-02-10.wav,surprised
dataset\Actor_10\03-01-08-02-02-01-10.wav,surprised
dataset\Actor_10\03-01-08-02-02-02-10.wav,surprised
dataset\Actor_11\03-01-01-01-01-01-11.wav,neutral
dataset\Actor_11\03-01-01-01-01-02-11.wav,neutral
dataset\Actor_11\03-01-01-01-02-01-11.wav,neutral
dataset\Actor_11\03-01-01-01-02-02-11.wav,neutral
dataset\Actor_11\03-01-02-01-01-01-11.wav,calm
dataset\Actor_11\03-01-02-01-01-02-11.wav,calm
dataset\Actor_11\03-01-02-01-02-01-11.wav,calm
dataset\Actor_11\03-01-02-01-02-02-11.wav,calm
dataset\Actor_11\03-01-02-02-01-01-11.wav,calm
dataset\Actor_11\03-01-02-02-01-02-11.wav,calm
dataset\Actor_11\03-01-02-02-02-01-11.wav,calm
dataset\Actor_11\03-01-02-02-02-02-11.wav,calm
dataset\Actor_11\03-01-03-01-01-01-11.wav,happy
dataset\Actor_11\03-01-03-01-01-02-11.wav,happy
dataset\Actor_11\03-01-03-01-02-01-11.wav,happy
dataset\Actor_11\03-01-03-01-02-02-11.wav,happy
dataset\Actor_11\03-01-03-02-01-01-11.wav,happy
dataset\Actor_11\03-01-03-02-01-02-11.wav,happy
dataset\Actor_11\03-01-03-02-02-01-11.wav,happy
dataset\Actor_11\03-01-03-02-02-02-11.wav,happy
dataset\Actor_11\03-01-04-01-01-01-11.wav,sad
dataset\Actor_11\03-01-04-01-01-02-11.wav,sad
dataset\Actor_11\03-01-04-01-02-01-11.wav,sad
dataset\Actor_11\03-01-04-01-02-02-11.wav,sad
dataset\Actor_11\03-01-04-02-01-01-11.wav,sad
dataset\Actor_11\03-01-04-02-01-02-11.wav,sad
dataset\Actor_11\03-01-04-02-02-01-11.wav,sad
dataset\Actor_11\03-01-04-02-02-02-11.wav,sad
dataset\Actor_11\03-01-05-01-01-01-11.wav,angry
dataset\Actor_11\03-01-05-01-01-02-11.wav,angry
dataset\Actor_11\03-01-05-01-02-01-11.wav,angry
dataset\Actor_11\03-01-05-01-02-02-11.wav,angry
dataset\Actor_11\03-01-05-02-01-01-11.wav,angry
dataset\Actor_11\03-01-05-02-01-02-11.wav,angry
dataset\Actor_11\03-01-05-02-02-01-11.wav,angry
dataset\Actor_11\03-01-05-02-02-02-11.wav,angry
dataset\Actor_11\03-01-06-01-01-01-11.wav,fearful
dataset\Actor_11\03-01-06-01-01-02-11.wav,fearful
dataset\Actor_11\03-01-06-01-02-01-11.wav,fearful
dataset\Actor_11\03-01-06-01-02-02-11.wav,fearful
dataset\Actor_11\03-01-06-02-01-01-11.wav,fearful
dataset\Actor_11\03-01-06-02-01-02-11.wav,fearful
dataset\Actor_11\03-01-06-02-02-01-11.wav,fearful
dataset\Actor_11\03-01-06-02-02-02-11.wav,fearful
dataset\Actor_11\03-01-07-01-01-01-11.wav,disgust
dataset\Actor_11\03-01-07-01-01-02-11.wav,disgust
dataset\Actor_11\03-01-07-01-02-01-11.wav,disgust
dataset\Actor_11\03-01-07-01-02-02-11.wav,disgust
dataset\Actor_11\03-01-07-02-01-01-11.wav,disgust
dataset\Actor_11\03-01-07-02-01-02-11.wav,disgust
dataset\Actor_11\03-01-07-02-02-01-11.wav,disgust
dataset\Actor_11\03-01-07-02-02-02-11.wav,disgust
dataset\Actor_11\03-01-08-01-01-01-11.wav,surprised
dataset\Actor_11\03-01-08-01-01-02-11.wav,surprised
dataset\Actor_11\03-01-08-01-02-01-11.wav,surprised
dataset\Actor_11\03-01-08-01-02-02-11.wav,surprised
dataset\Actor_11\03-01-08-02-01-01-11.wav,surprised
dataset\Actor_11\03-01-08-02-01-02-11.wav,surprised
dataset\Actor_11\03-01-08-02-02-01-11.wav,surprised
dataset\Actor_11\03-01-08-02-02-02-11.wav,surprised
dataset\Actor_12\03-01-01-01-01-01-12.wav,neutral
dataset\Actor_12\03-01-01-01-01-02-12.wav,neutral
dataset\Actor_12\03-01-01-01-02-01-12.wav,neutral
dataset\Actor_12\03-01-01-01-02-02-12.wav,neutral
dataset\Actor_12\03-01-02-01-01-01-12.wav,calm
dataset\Actor_12\03-01-02-01-01-02-12.wav,calm
dataset\Actor_12\03-01-02-01-02-01-12.wav,calm
dataset\Actor_12\03-01-02-01-02-02-12.wav,calm
dataset\Actor_12\03-01-02-02-01-01-12.wav,calm
dataset\Actor_12\03-01-02-02-01-02-12.wav,calm
dataset\Actor_12\03-01-02-02-02-01-12.wav,calm
dataset\Actor_12\03-01-02-02-02-02-12.wav,calm
dataset\Actor_12\03-01-03-01-01-01-12.wav,happy
dataset\Actor_12\03-01-03-01-01-02-12.wav,happy
dataset\Actor_12\03-01-03-01-02-01-12.wav,happy
dataset\Actor_12\03-01-03-01-02-02-12.wav,happy
dataset\Actor_12\03-01-03-02-01-01-12.wav,happy
dataset\Actor_12\03-01-03-02-01-02-12.wav,happy
dataset\Actor_12\03-01-03-02-02-01-12.wav,happy
dataset\Actor_12\03-01-03-02-02-02-12.wav,happy
dataset\Actor_12\03-01-04-01-01-01-12.wav,sad
dataset\Actor_12\03-01-04-01-01-02-12.wav,sad
dataset\Actor_12\03-01-04-01-02-01-12.wav,sad
dataset\Actor_12\03-01-04-01-02-02-12.wav,sad
dataset\Actor_12\03-01-04-02-01-01-12.wav,sad
dataset\Actor_12\03-01-04-02-01-02-12.wav,sad
dataset\Actor_12\03-01-04-02-02-01-12.wav,sad
dataset\Actor_12\03-01-04-02-02-02-12.wav,sad
dataset\Actor_12\03-01-05-01-01-01-12.wav,angry
dataset\Actor_12\03-01-05-01-01-02-12.wav,angry
dataset\Actor_12\03-01-05-01-02-01-12.wav,angry
dataset\Actor_12\03-01-05-01-02-02-12.wav,angry
dataset\Actor_12\03-01-05-02-01-01-12.wav,angry
dataset\Actor_12\03-01-05-02-01-02-12.wav,angry
dataset\Actor_12\03-01-05-02-02-01-12.wav,angry
dataset\Actor_12\03-01-05-02-02-02-12.wav,angry
dataset\Actor_12\03-01-06-01-01-01-12.wav,fearful
dataset\Actor_12\03-01-06-01-01-02-12.wav,fearful
dataset\Actor_12\03-01-06-01-02-01-12.wav,fearful
dataset\Actor_12\03-01-06-01-02-02-12.wav,fearful
dataset\Actor_12\03-01-06-02-01-01-12.wav,fearful
dataset\Actor_12\03-01-06-02-01-02-12.wav,fearful
dataset\Actor_12\03-01-06-02-02-01-12.wav,fearful
dataset\Actor_12\03-01-06-02-02-02-12.wav,fearful
dataset\Actor_12\03-01-07-01-01-01-12.wav,disgust
dataset\Actor_12\03-01-07-01-01-02-12.wav,disgust
dataset\Actor_12\03-01-07-01-02-01-12.wav,disgust
dataset\Actor_12\03-01-07-01-02-02-12.wav,disgust
dataset\Actor_12\03-01-07-02-01-01-12.wav,disgust
dataset\Actor_12\03-01-07-02-01-02-12.wav,disgust
dataset\Actor_12\03-01-07-02-02-01-12.wav,disgust
dataset\Actor_12\03-01-07-02-02-02-12.wav,disgust
dataset\Actor_12\03-01-08-01-01-01-12.wav,surprised
dataset\Actor_12\03-01-08-01-01-02-12.wav,surprised
dataset\Actor_12\03-01-08-01-02-01-12.wav,surprised
dataset\Actor_12\03-01-08-01-02-02-12.wav,surprised
dataset\Actor_12\03-01-08-02-01-01-12.wav,surprised
dataset\Actor_12\03-01-08-02-01-02-12.wav,surprised
dataset\Actor_12\03-01-08-02-02-01-12.wav,surprised
dataset\Actor_12\03-01-08-02-02-02-12.wav,surprised
dataset\Actor_13\03-01-01-01-01-01-13.wav,neutral
dataset\Actor_13\03-01-01-01-01-02-13.wav,neutral
dataset\Actor_13\03-01-01-01-02-01-13.wav,neutral
dataset\Actor_13\03-01-01-01-02-02-13.wav,neutral
dataset\Actor_13\03-01-02-01-01-01-13.wav,calm
dataset\Actor_13\03-01-02-01-01-02-13.wav,calm
dataset\Actor_13\03-01-02-01-02-01-13.wav,calm
dataset\Actor_13\03-01-02-01-02-02-13.wav,calm
dataset\Actor_13\03-01-02-02-01-01-13.wav,calm
dataset\Actor_13\03-01-02-02-01-02-13.wav,calm
dataset\Actor_13\03-01-02-02-02-01-13.wav,calm
dataset\Actor_13\03-01-02-02-02-02-13.wav,calm
dataset\Actor_13\03-01-03-01-01-01-13.wav,happy
dataset\Actor_13\03-01-03-01-01-02-13.wav,happy
dataset\Actor_13\03-01-03-01-02-01-13.wav,happy
dataset\Actor_13\03-01-03-01-02-02-13.wav,happy
dataset\Actor_13\03-01-03-02-01-01-13.wav,happy
dataset\Actor_13\03-01-03-02-01-02-13.wav,happy
dataset\Actor_13\03-01-03-02-02-01-13.wav,happy
dataset\Actor_13\03-01-03-02-02-02-13.wav,happy
dataset\Actor_13\03-01-04-01-01-01-13.wav,sad
dataset\Actor_13\03-01-04-01-01-02-13.wav,sad
dataset\Actor_13\03-01-04-01-02-01-13.wav,sad
dataset\Actor_13\03-01-04-01-02-02-13.wav,sad
dataset\Actor_13\03-01-04-02-01-01-13.wav,sad
dataset\Actor_13\03-01-04-02-01-02-13.wav,sad
dataset\Actor_13\03-01-04-02-02-01-13.wav,sad
dataset\Actor_13\03-01-04-02-02-02-13.wav,sad
dataset\Actor_13\03-01-05-01-01-01-13.wav,angry
dataset\Actor_13\03-01-05-01-01-02-13.wav,angry
dataset\Actor_13\03-01-05-01-02-01-13.wav,angry
dataset\Actor_13\03-01-05-01-02-02-13.wav,angry
dataset\Actor_13\03-01-05-02-01-01-13.wav,angry
dataset\Actor_13\03-01-05-02-01-02-13.wav,angry
dataset\Actor_13\03-01-05-02-02-01-13.wav,angry
dataset\Actor_13\03-01-05-02-02-02-13.wav,angry
dataset\Actor_13\03-01-06-01-01-01-13.wav,fearful
dataset\Actor_13\03-01-06-01-01-02-13.wav,fearful
dataset\Actor_13\03-01-06-01-02-01-13.wav,fearful
dataset\Actor_13\03-01-06-01-02-02-13.wav,fearful
dataset\Actor_13\03-01-06-02-01-01-13.wav,fearful
dataset\Actor_13\03-01-06-02-01-02-13.wav,fearful
dataset\Actor_13\03-01-06-02-02-01-13.wav,fearful
dataset\Actor_13\03-01-06-02-02-02-13.wav,fearful
dataset\Actor_13\03-01-07-01-01-01-13.wav,disgust
dataset\Actor_13\03-01-07-01-01-02-13.wav,disgust
dataset\Actor_13\03-01-07-01-02-01-13.wav,disgust
dataset\Actor_13\03-01-07-01-02-02-13.wav,disgust
dataset\Actor_13\03-01-07-02-01-01-13.wav,disgust
dataset\Actor_13\03-01-07-02-01-02-13.wav,disgust
dataset\Actor_13\03-01-07-02-02-01-13.wav,disgust
dataset\Actor_13\03-01-07-02-02-02-13.wav,disgust
dataset\Actor_13\03-01-08-01-01-01-13.wav,surprised
dataset\Actor_13\03-01-08-01-01-02-13.wav,surprised
dataset\Actor_13\03-01-08-01-02-01-13.wav,surprised
dataset\Actor_13\03-01-08-01-02-02-13.wav,surprised
dataset\Actor_13\03-01-08-02-01-01-13.wav,surprised
dataset\Actor_13\03-01-08-02-01-02-13.wav,surprised
dataset\Actor_13\03-01-08-02-02-01-13.wav,surprised
dataset\Actor_13\03-01-08-02-02-02-13.wav,surprised
dataset\Actor_14\03-01-01-01-01-01-14.wav,neutral
dataset\Actor_14\03-01-01-01-01-02-14.wav,neutral
dataset\Actor_14\03-01-01-01-02-01-14.wav,neutral
dataset\Actor_14\03-01-01-01-02-02-14.wav,neutral
dataset\Actor_14\03-01-02-01-01-01-14.wav,calm
dataset\Actor_14\03-01-02-01-01-02-14.wav,calm
dataset\Actor_14\03-01-02-01-02-01-14.wav,calm
dataset\Actor_14\03-01-02-01-02-02-14.wav,calm
dataset\Actor_14\03-01-02-02-01-01-14.wav,calm
dataset\Actor_14\03-01-02-02-01-02-14.wav,calm
dataset\Actor_14\03-01-02-02-02-01-14.wav,calm
dataset\Actor_14\03-01-02-02-02-02-14.wav,calm
dataset\Actor_14\03-01-03-01-01-01-14.wav,happy
dataset\Actor_14\03-01-03-01-01-02-14.wav,happy
dataset\Actor_14\03-01-03-01-02-01-14.wav,happy
dataset\Actor_14\03-01-03-01-02-02-14.wav,happy
dataset\Actor_14\03-01-03-02-01-01-14.wav,happy
dataset\Actor_14\03-01-03-02-01-02-14.wav,happy
dataset\Actor_14\03-01-03-02-02-01-14.wav,happy
dataset\Actor_14\03-01-03-02-02-02-14.wav,happy
dataset\Actor_14\03-01-04-01-01-01-14.wav,sad
dataset\Actor_14\03-01-04-01-01-02-14.wav,sad
dataset\Actor_14\03-01-04-01-02-01-14.wav,sad
dataset\Actor_14\03-01-04-01-02-02-14.wav,sad
dataset\Actor_14\03-01-04-02-01-01-14.wav,sad
dataset\Actor_14\03-01-04-02-01-02-14.wav,sad
dataset\Actor_14\03-01-04-02-02-01-14.wav,sad
dataset\Actor_14\03-01-04-02-02-02-14.wav,sad
dataset\Actor_14\03-01-05-01-01-01-14.wav,angry
dataset\Actor_14\03-01-05-01-01-02-14.wav,angry
dataset\Actor_14\03-01-05-01-02-01-14.wav,angry
dataset\Actor_14\03-01-05-01-02-02-14.wav,angry
dataset\Actor_14\03-01-05-02-01-01-14.wav,angry
dataset\Actor_14\03-01-05-02-01-02-14.wav,angry
dataset\Actor_14\03-01-05-02-02-01-14.wav,angry
dataset\Actor_14\03-01-05-02-02-02-14.wav,angry
dataset\Actor_14\03-01-06-01-01-01-14.wav,fearful
dataset\Actor_14\03-01-06-01-01-02-14.wav,fearful
dataset\Actor_14\03-01-06-01-02-01-14.wav,fearful
dataset\Actor_14\03-01-06-01-02-02-14.wav,fearful
dataset\Actor_14\03-01-06-02-01-01-14.wav,fearful
dataset\Actor_14\03-01-06-02-01-02-14.wav,fearful
dataset\Actor_14\03-01-06-02-02-01-14.wav,fearful
dataset\Actor_14\03-01-06-02-02-02-14.wav,fearful
dataset\Actor_14\03-01-07-01-01-01-14.wav,disgust
dataset\Actor_14\03-01-07-01-01-02-14.wav,disgust
dataset\Actor_14\03-01-07-01-02-01-14.wav,disgust
dataset\Actor_14\03-01-07-01-02-02-14.wav,disgust
dataset\Actor_14\03-01-07-02-01-01-14.wav,disgust
dataset\Actor_14\03-01-07-02-01-02-14.wav,disgust
dataset\Actor_14\03-01-07-02-02-01-14.wav,disgust
dataset\Actor_14\03-01-07-02-02-02-14.wav,disgust
dataset\Actor_14\03-01-08-01-01-01-14.wav,surprised
dataset\Actor_14\03-01-08-01-01-02-14.wav,surprised
dataset\Actor_14\03-01-08-01-02-01-14.wav,surprised
dataset\Actor_14\03-01-08-01-02-02-14.wav,surprised
dataset\Actor_14\03-01-08-02-01-01-14.wav,surprised
dataset\Actor_14\03-01-08-02-01-02-14.wav,surprised
dataset\Actor_14\03-01-08-02-02-01-14.wav,surprised
dataset\Actor_14\03-01-08-02-02-02-14.wav,surprised
dataset\Actor_15\03-01-01-01-01-01-15.wav,neutral
dataset\Actor_15\03-01-01-01-01-02-15.wav,neutral
dataset\Actor_15\03-01-01-01-02-01-15.wav,neutral
dataset\Actor_15\03-01-01-01-02-02-15.wav,neutral
dataset\Actor_15\03-01-02-01-01-01-15.wav,calm
dataset\Actor_15\03-01-02-01-01-02-15.wav,calm
dataset\Actor_15\03-01-02-01-02-01-15.wav,calm
dataset\Actor_15\03-01-02-01-02-02-15.wav,calm
dataset\Actor_15\03-01-02-02-01-01-15.wav,calm
dataset\Actor_15\03-01-02-02-01-02-15.wav,calm
dataset\Actor_15\03-01-02-02-02-01-15.wav,calm
dataset\Actor_15\03-01-02-02-02-02-15.wav,calm
dataset\Actor_15\03-01-03-01-01-01-15.wav,happy
dataset\Actor_15\03-01-03-01-01-02-15.wav,happy
dataset\Actor_15\03-01-03-01-02-01-15.wav,happy
dataset\Actor_15\03-01-03-01-02-02-15.wav,happy
dataset\Actor_15\03-01-03-02-01-01-15.wav,happy
dataset\Actor_15\03-01-03-02-01-02-15.wav,happy
dataset\Actor_15\03-01-03-02-02-01-15.wav,happy
dataset\Actor_15\03-01-03-02-02-02-15.wav,happy
dataset\Actor_15\03-01-04-01-01-01-15.wav,sad
dataset\Actor_15\03-01-04-01-01-02-15.wav,sad
dataset\Actor_15\03-01-04-01-02-01-15.wav,sad
dataset\Actor_15\03-01-04-01-02-02-15.wav,sad
dataset\Actor_15\03-01-04-02-01-01-15.wav,sad
dataset\Actor_15\03-01-04-02-01-02-15.wav,sad
dataset\Actor_15\03-01-04-02-02-01-15.wav,sad
dataset\Actor_15\03-01-04-02-02-02-15.wav,sad
dataset\Actor_15\03-01-05-01-01-01-15.wav,angry
dataset\Actor_15\03-01-05-01-01-02-15.wav,angry
dataset\Actor_15\03-01-05-01-02-01-15.wav,angry
dataset\Actor_15\03-01-05-01-02-02-15.wav,angry
dataset\Actor_15\03-01-05-02-01-01-15.wav,angry
dataset\Actor_15\03-01-05-02-01-02-15.wav,angry
dataset\Actor_15\03-01-05-02-02-01-15.wav,angry
dataset\Actor_15\03-01-05-02-02-02-15.wav,angry
dataset\Actor_15\03-01-06-01-01-01-15.wav,fearful
dataset\Actor_15\03-01-06-01-01-02-15.wav,fearful
dataset\Actor_15\03-01-06-01-02-01-15.wav,fearful
dataset\Actor_15\03-01-06-01-02-02-15.wav,fearful
dataset\Actor_15\03-01-06-02-01-01-15.wav,fearful
dataset\Actor_15\03-01-06-02-01-02-15.wav,fearful
dataset\Actor_15\03-01-06-02-02-01-15.wav,fearful
dataset\Actor_15\03-01-06-02-02-02-15.wav,fearful
dataset\Actor_15\03-01-07-01-01-01-15.wav,disgust
dataset\Actor_15\03-01-07-01-01-02-15.wav,disgust
dataset\Actor_15\03-01-07-01-02-01-15.wav,disgust
dataset\Actor_15\03-01-07-01-02-02-15.wav,disgust
dataset\Actor_15\03-01-07-02-01-01-15.wav,disgust
dataset\Actor_15\03-01-07-02-01-02-15.wav,disgust
dataset\Actor_15\03-01-07-02-02-01-15.wav,disgust
dataset\Actor_15\03-01-07-02-02-02-15.wav,disgust
dataset\Actor_15\03-01-08-01-01-01-15.wav,surprised
dataset\Actor_15\03-01-08-01-01-02-15.wav,surprised
dataset\Actor_15\03-01-08-01-02-01-15.wav,surprised
dataset\Actor_15\03-01-08-01-02-02-15.wav,surprised
dataset\Actor_15\03-01-08-02-01-01-15.wav,surprised
dataset\Actor_15\03-01-08-02-01-02-15.wav,surprised
dataset\Actor_15\03-01-08-02-02-01-15.wav,surprised
dataset\Actor_15\03-01-08-02-02-02-15.wav,surprised
dataset\Actor_16\03-01-01-01-01-01-16.wav,neutral
dataset\Actor_16\03-01-01-01-01-02-16.wav,neutral
dataset\Actor_16\03-01-01-01-02-01-16.wav,neutral
dataset\Actor_16\03-01-01-01-02-02-16.wav,neutral
